hostname,data.T,data.P,data.H,sensed_at
machine03,30.27,979.92,56.548,2021/08/20 18:24:38
machine02,29.32,979.728,59.478,2021/08/20 18:24:40
machine01,30.73,979.987,54.054,2021/08/20 18:24:41
machine03,30.27,979.925,56.549,2021/08/20 18:24:43
machine02,29.31,979.716,59.5,2021/08/20 18:24:45
machine01,30.73,979.978,54.041,2021/08/20 18:24:46
machine03,30.26,979.926,56.583,2021/08/20 18:24:48
machine02,29.32,979.721,59.501,2021/08/20 18:24:50
machine01,30.73,979.982,54.042,2021/08/20 18:24:51
machine03,30.26,979.919,56.548,2021/08/20 18:24:53
machine02,29.28,979.717,59.567,2021/08/20 18:24:55
machine01,30.73,980.011,54.054,2021/08/20 18:24:56
machine03,30.26,979.916,56.536,2021/08/20 18:24:58
machine02,29.26,979.724,59.647,2021/08/20 18:25:00
machine01,30.73,979.984,54.064,2021/08/20 18:25:01
machine03,30.26,979.914,56.548,2021/08/20 18:25:03
machine02,29.25,979.718,59.669,2021/08/20 18:25:05
machine01,30.72,979.985,54.064,2021/08/20 18:25:06
machine03,30.26,979.912,56.56,2021/08/20 18:25:08
machine02,29.27,979.743,59.659,2021/08/20 18:25:10
machine01,30.72,979.982,54.064,2021/08/20 18:25:11
machine03,30.26,979.938,56.56,2021/08/20 18:25:13
machine02,29.26,979.742,59.67,2021/08/20 18:25:15
machine01,30.72,979.967,54.075,2021/08/20 18:25:16
machine03,30.26,979.908,56.595,2021/08/20 18:25:18
machine02,29.27,979.736,59.647,2021/08/20 18:25:20
machine01,30.72,979.981,54.075,2021/08/20 18:25:21
machine03,30.25,979.919,56.604,2021/08/20 18:25:23
machine02,29.25,979.748,59.669,2021/08/20 18:25:25
machine01,30.73,980,54.076,2021/08/20 18:25:26
machine03,30.24,979.914,56.627,2021/08/20 18:25:28
machine02,29.26,979.723,59.671,2021/08/20 18:25:30
machine01,30.72,979.983,54.088,2021/08/20 18:25:31
machine03,30.25,979.926,56.582,2021/08/20 18:25:33
machine02,29.28,979.717,59.625,2021/08/20 18:25:35
machine01,30.72,980.008,54.088,2021/08/20 18:25:36
machine03,30.25,979.932,56.581,2021/08/20 18:25:38
machine02,29.27,979.733,59.612,2021/08/20 18:25:40
machine01,30.72,979.981,54.087,2021/08/20 18:25:41
machine03,30.25,979.938,56.605,2021/08/20 18:25:43
machine02,29.25,979.723,59.692,2021/08/20 18:25:45
machine01,30.71,980.005,54.086,2021/08/20 18:25:46
machine03,30.25,979.941,56.629,2021/08/20 18:25:48
machine02,29.22,979.722,59.76,2021/08/20 18:25:50
machine01,30.72,980.023,54.088,2021/08/20 18:25:51
machine03,30.24,979.93,56.64,2021/08/20 18:25:53
machine02,29.22,979.727,59.771,2021/08/20 18:25:55
machine01,30.72,980.044,54.101,2021/08/20 18:25:56
machine03,30.25,979.945,56.629,2021/08/20 18:25:58
machine02,29.21,979.726,59.794,2021/08/20 18:26:00
machine01,30.72,979.995,54.099,2021/08/20 18:26:01
machine03,30.25,979.941,56.594,2021/08/20 18:26:03
machine02,29.2,979.748,59.827,2021/08/20 18:26:05
machine01,30.71,979.975,54.098,2021/08/20 18:26:06
machine03,30.26,979.918,56.606,2021/08/20 18:26:08
machine02,29.22,979.729,59.76,2021/08/20 18:26:10
machine01,30.71,979.971,54.062,2021/08/20 18:26:11
machine03,30.25,979.895,56.723,2021/08/20 18:26:13
machine02,29.22,979.738,59.783,2021/08/20 18:26:15
machine01,30.71,980.005,54.11,2021/08/20 18:26:16
machine03,30.24,979.915,56.709,2021/08/20 18:26:18
machine02,29.21,979.709,59.818,2021/08/20 18:26:20
machine01,30.71,979.998,54.122,2021/08/20 18:26:21
machine03,30.25,979.934,56.663,2021/08/20 18:26:23
machine02,29.2,979.731,59.852,2021/08/20 18:26:25
machine01,30.7,979.987,54.122,2021/08/20 18:26:26
machine03,30.25,979.931,56.64,2021/08/20 18:26:28
machine02,29.19,979.718,59.874,2021/08/20 18:26:30
machine01,30.71,980.002,54.122,2021/08/20 18:26:31
machine03,30.25,979.916,56.64,2021/08/20 18:26:33
machine02,29.2,979.731,59.863,2021/08/20 18:26:35
machine01,30.71,980,54.122,2021/08/20 18:26:36
machine03,30.24,979.938,56.687,2021/08/20 18:26:38
machine02,29.2,979.723,59.874,2021/08/20 18:26:40
machine01,30.7,979.956,54.122,2021/08/20 18:26:41
machine03,30.25,979.929,56.641,2021/08/20 18:26:43
machine02,29.19,979.702,59.873,2021/08/20 18:26:45
machine01,30.7,979.983,54.146,2021/08/20 18:26:46
machine03,30.25,979.88,56.617,2021/08/20 18:26:48
machine02,29.19,979.715,59.874,2021/08/20 18:26:50
machine01,30.7,979.976,54.146,2021/08/20 18:26:51
machine03,30.25,979.941,56.724,2021/08/20 18:26:53
machine02,29.19,979.709,59.862,2021/08/20 18:26:55
machine01,30.7,980.001,54.146,2021/08/20 18:26:56
machine03,30.25,979.926,56.665,2021/08/20 18:26:58
machine02,29.2,979.718,59.828,2021/08/20 18:27:00
machine01,30.71,980.012,54.146,2021/08/20 18:27:01
machine03,30.25,979.916,56.652,2021/08/20 18:27:03
machine02,29.2,979.743,59.874,2021/08/20 18:27:05
machine01,30.7,979.998,54.146,2021/08/20 18:27:06
machine03,30.25,979.911,56.665,2021/08/20 18:27:08
machine02,29.18,979.729,59.931,2021/08/20 18:27:10
machine01,30.7,979.992,54.156,2021/08/20 18:27:11
machine03,30.24,979.885,56.663,2021/08/20 18:27:13
machine02,29.18,979.711,59.931,2021/08/20 18:27:15
machine01,30.7,980.01,54.158,2021/08/20 18:27:16
machine03,30.24,979.934,56.709,2021/08/20 18:27:18
machine02,29.19,979.713,59.874,2021/08/20 18:27:20
machine01,30.7,979.998,54.158,2021/08/20 18:27:21
machine03,30.24,979.927,56.721,2021/08/20 18:27:23
machine02,29.2,979.738,59.874,2021/08/20 18:27:25
machine01,30.71,980.018,54.158,2021/08/20 18:27:26
machine03,30.22,979.887,56.791,2021/08/20 18:27:28
machine02,29.18,979.724,59.884,2021/08/20 18:27:30
machine01,30.71,979.991,54.146,2021/08/20 18:27:31
machine03,30.22,979.915,56.813,2021/08/20 18:27:33
machine02,29.16,979.698,59.976,2021/08/20 18:27:35
machine01,30.7,979.974,54.156,2021/08/20 18:27:36
machine03,30.2,979.907,56.918,2021/08/20 18:27:38
machine02,29.15,979.734,59.998,2021/08/20 18:27:40
machine01,30.7,979.964,54.17,2021/08/20 18:27:41
machine03,30.2,979.896,56.905,2021/08/20 18:27:43
machine02,29.16,979.703,59.976,2021/08/20 18:27:45
machine01,30.7,979.99,54.158,2021/08/20 18:27:46
machine03,30.19,979.912,56.87,2021/08/20 18:27:48
machine02,29.17,979.703,59.941,2021/08/20 18:27:50
machine01,30.7,979.99,54.169,2021/08/20 18:27:51
machine03,30.2,979.938,56.87,2021/08/20 18:27:53
machine02,29.17,979.717,59.953,2021/08/20 18:27:55
machine01,30.7,979.983,54.182,2021/08/20 18:27:56
machine03,30.2,979.941,56.906,2021/08/20 18:27:58
machine02,29.17,979.718,59.941,2021/08/20 18:28:00
machine01,30.69,979.973,54.18,2021/08/20 18:28:01
machine03,30.2,979.898,56.94,2021/08/20 18:28:03
machine02,29.16,979.702,59.999,2021/08/20 18:28:05
machine01,30.7,979.988,54.181,2021/08/20 18:28:06
machine03,30.2,979.933,56.859,2021/08/20 18:28:08
machine02,29.17,979.748,59.918,2021/08/20 18:28:10
machine01,30.69,979.961,54.169,2021/08/20 18:28:11
machine03,30.21,979.881,56.765,2021/08/20 18:28:13
machine02,29.17,979.712,59.953,2021/08/20 18:28:15
machine01,30.7,979.978,54.192,2021/08/20 18:28:16
machine03,30.22,979.91,56.754,2021/08/20 18:28:18
machine02,29.16,979.729,59.976,2021/08/20 18:28:20
machine01,30.7,979.937,54.192,2021/08/20 18:28:21
machine03,30.22,979.921,56.73,2021/08/20 18:28:23
machine02,29.16,979.712,59.977,2021/08/20 18:28:25
machine01,30.7,979.978,54.181,2021/08/20 18:28:26
machine03,30.21,979.903,56.813,2021/08/20 18:28:28
machine02,29.17,979.727,59.953,2021/08/20 18:28:30
machine01,30.69,979.957,54.203,2021/08/20 18:28:31
machine03,30.21,979.927,56.766,2021/08/20 18:28:33
machine02,29.18,979.733,59.942,2021/08/20 18:28:35
machine01,30.69,979.955,54.191,2021/08/20 18:28:36
machine03,30.21,979.894,56.753,2021/08/20 18:28:38
machine02,29.19,979.728,59.92,2021/08/20 18:28:40
machine01,30.69,979.941,54.203,2021/08/20 18:28:41
machine03,30.21,979.92,56.837,2021/08/20 18:28:43
machine02,29.2,979.715,59.886,2021/08/20 18:28:45
machine01,30.69,979.946,54.215,2021/08/20 18:28:46
machine03,30.21,979.903,56.802,2021/08/20 18:28:48
machine02,29.18,979.706,59.919,2021/08/20 18:28:50
machine01,30.69,979.964,54.215,2021/08/20 18:28:51
machine03,30.2,979.929,56.941,2021/08/20 18:28:53
machine02,29.17,979.745,59.965,2021/08/20 18:28:55
machine01,30.69,979.957,54.203,2021/08/20 18:28:56
machine03,30.2,979.909,56.965,2021/08/20 18:28:58
machine02,29.16,979.723,60.022,2021/08/20 18:29:00
machine01,30.69,980.028,54.215,2021/08/20 18:29:01
machine03,30.19,979.93,57.105,2021/08/20 18:29:03
machine02,29.16,979.727,59.988,2021/08/20 18:29:05
machine01,30.68,979.983,54.214,2021/08/20 18:29:06
machine03,30.19,979.928,57.068,2021/08/20 18:29:08
machine02,29.15,979.708,60.01,2021/08/20 18:29:10
machine01,30.69,979.985,54.228,2021/08/20 18:29:11
machine03,30.19,979.915,57.011,2021/08/20 18:29:13
machine02,29.17,979.73,59.988,2021/08/20 18:29:15
machine01,30.69,979.968,54.228,2021/08/20 18:29:16
machine03,30.19,979.898,56.998,2021/08/20 18:29:18
machine02,29.18,979.709,59.954,2021/08/20 18:29:20
machine01,30.68,979.969,54.214,2021/08/20 18:29:21
machine03,30.19,979.932,57.021,2021/08/20 18:29:23
machine02,29.2,979.69,59.899,2021/08/20 18:29:25
machine01,30.69,979.969,54.228,2021/08/20 18:29:26
machine03,30.2,979.917,56.999,2021/08/20 18:29:28
machine02,29.21,979.675,59.853,2021/08/20 18:29:30
machine01,30.68,979.985,54.238,2021/08/20 18:29:31
machine03,30.19,979.91,56.998,2021/08/20 18:29:33
machine02,29.22,979.722,59.83,2021/08/20 18:29:35
machine01,30.68,979.955,54.238,2021/08/20 18:29:36
machine03,30.19,979.903,56.951,2021/08/20 18:29:38
machine02,29.22,979.703,59.818,2021/08/20 18:29:40
machine01,30.69,979.964,54.251,2021/08/20 18:29:41
machine03,30.19,979.919,56.939,2021/08/20 18:29:43
machine02,29.24,979.722,59.762,2021/08/20 18:29:45
machine01,30.68,979.973,54.226,2021/08/20 18:29:46
machine03,30.19,979.886,57.057,2021/08/20 18:29:48
machine02,29.25,979.719,59.738,2021/08/20 18:29:50
machine01,30.69,979.978,54.239,2021/08/20 18:29:51
machine03,30.19,979.907,57.033,2021/08/20 18:29:53
machine02,29.27,979.72,59.648,2021/08/20 18:29:55
machine01,30.68,980.005,54.25,2021/08/20 18:29:56
machine03,30.19,979.922,56.998,2021/08/20 18:29:58
machine02,29.27,979.691,59.671,2021/08/20 18:30:00
machine01,30.7,979.981,54.252,2021/08/20 18:30:01
machine03,30.19,979.908,57.08,2021/08/20 18:30:03
machine02,29.25,979.709,59.715,2021/08/20 18:30:05
machine01,30.69,979.953,54.263,2021/08/20 18:30:06
machine03,30.18,979.923,57.08,2021/08/20 18:30:08
machine02,29.25,979.701,59.75,2021/08/20 18:30:10
machine01,30.69,980.009,54.263,2021/08/20 18:30:11
machine03,30.18,979.919,57.116,2021/08/20 18:30:13
machine02,29.23,979.682,59.796,2021/08/20 18:30:15
machine01,30.69,979.968,54.274,2021/08/20 18:30:16
machine03,30.18,979.898,57.139,2021/08/20 18:30:18
machine02,29.22,979.726,59.83,2021/08/20 18:30:20
machine01,30.69,979.987,54.274,2021/08/20 18:30:21
machine03,30.18,979.909,57.151,2021/08/20 18:30:23
machine02,29.22,979.738,59.83,2021/08/20 18:30:25
machine01,30.69,979.975,54.274,2021/08/20 18:30:26
machine03,30.18,979.89,57.068,2021/08/20 18:30:28
machine02,29.23,979.709,59.818,2021/08/20 18:30:30
machine01,30.69,979.984,54.274,2021/08/20 18:30:31
machine03,30.18,979.924,56.939,2021/08/20 18:30:33
machine02,29.23,979.705,59.808,2021/08/20 18:30:35
machine01,30.69,980.02,54.275,2021/08/20 18:30:36
machine03,30.19,979.931,56.916,2021/08/20 18:30:38
machine02,29.22,979.694,59.83,2021/08/20 18:30:40
machine01,30.68,979.983,54.285,2021/08/20 18:30:41
machine03,30.19,979.902,56.904,2021/08/20 18:30:43
machine02,29.21,979.699,59.864,2021/08/20 18:30:45
machine01,30.68,979.978,54.273,2021/08/20 18:30:46
machine03,30.19,979.912,56.939,2021/08/20 18:30:48
machine02,29.2,979.695,59.887,2021/08/20 18:30:50
machine01,30.68,979.976,54.298,2021/08/20 18:30:51
machine03,30.18,979.908,56.974,2021/08/20 18:30:53
machine02,29.21,979.703,59.841,2021/08/20 18:30:55
machine01,30.68,979.983,54.285,2021/08/20 18:30:56
machine03,30.17,979.914,56.996,2021/08/20 18:30:58
machine02,29.23,979.682,59.784,2021/08/20 18:31:00
machine01,30.68,979.987,54.298,2021/08/20 18:31:01
machine03,30.17,979.865,56.996,2021/08/20 18:31:03
machine02,29.22,979.705,59.783,2021/08/20 18:31:05
machine01,30.68,979.973,54.298,2021/08/20 18:31:06
machine03,30.17,979.915,56.984,2021/08/20 18:31:08
machine02,29.24,979.702,59.784,2021/08/20 18:31:10
machine01,30.68,979.969,54.298,2021/08/20 18:31:11
machine03,30.17,979.915,56.984,2021/08/20 18:31:13
machine02,29.22,979.687,59.795,2021/08/20 18:31:15
machine01,30.68,979.963,54.31,2021/08/20 18:31:16
machine03,30.17,979.922,57.02,2021/08/20 18:31:18
machine02,29.22,979.694,59.771,2021/08/20 18:31:20
machine01,30.69,980.005,54.311,2021/08/20 18:31:21
machine03,30.18,979.897,56.95,2021/08/20 18:31:23
machine02,29.23,979.734,59.807,2021/08/20 18:31:25
machine01,30.69,979.984,54.311,2021/08/20 18:31:26
machine03,30.18,979.908,56.893,2021/08/20 18:31:28
machine02,29.22,979.718,59.818,2021/08/20 18:31:30
machine01,30.68,979.988,54.321,2021/08/20 18:31:31
machine03,30.18,979.889,56.891,2021/08/20 18:31:33
machine02,29.22,979.745,59.795,2021/08/20 18:31:35
machine01,30.68,979.968,54.321,2021/08/20 18:31:36
machine03,30.18,979.938,56.914,2021/08/20 18:31:38
machine02,29.24,979.702,59.738,2021/08/20 18:31:40
machine01,30.68,979.949,54.321,2021/08/20 18:31:41
machine03,30.17,979.919,56.925,2021/08/20 18:31:43
machine02,29.25,979.731,59.738,2021/08/20 18:31:45
machine01,30.68,979.985,54.321,2021/08/20 18:31:46
machine03,30.18,979.932,56.951,2021/08/20 18:31:48
machine02,29.23,979.685,59.772,2021/08/20 18:31:50
machine01,30.68,979.999,54.333,2021/08/20 18:31:51
machine03,30.17,979.924,56.996,2021/08/20 18:31:53
machine02,29.23,979.711,59.761,2021/08/20 18:31:55
machine01,30.68,979.973,54.333,2021/08/20 18:31:56
machine03,30.17,979.919,56.984,2021/08/20 18:31:58
machine02,29.25,979.734,59.716,2021/08/20 18:32:00
machine01,30.68,980.001,54.321,2021/08/20 18:32:01
machine03,30.16,979.948,56.972,2021/08/20 18:32:03
machine02,29.25,979.731,59.715,2021/08/20 18:32:05
machine01,30.68,980.01,54.321,2021/08/20 18:32:06
machine03,30.14,979.937,57.051,2021/08/20 18:32:08
machine02,29.24,979.729,59.738,2021/08/20 18:32:10
machine01,30.68,979.99,54.321,2021/08/20 18:32:11
machine03,30.14,979.96,57.087,2021/08/20 18:32:13
machine02,29.23,979.718,59.761,2021/08/20 18:32:15
machine01,30.68,979.98,54.321,2021/08/20 18:32:16
machine03,30.13,979.926,57.098,2021/08/20 18:32:18
machine02,29.23,979.706,59.771,2021/08/20 18:32:20
machine01,30.69,979.991,54.322,2021/08/20 18:32:21
machine03,30.14,979.907,57.18,2021/08/20 18:32:23
machine02,29.24,979.723,59.762,2021/08/20 18:32:25
machine01,30.68,980,54.333,2021/08/20 18:32:26
machine03,30.14,979.965,57.157,2021/08/20 18:32:28
machine02,29.26,979.709,59.693,2021/08/20 18:32:30
machine01,30.68,979.983,54.333,2021/08/20 18:32:31
machine03,30.14,979.94,57.203,2021/08/20 18:32:33
machine02,29.27,979.744,59.671,2021/08/20 18:32:35
machine01,30.67,980.015,54.321,2021/08/20 18:32:36
machine03,30.14,979.949,57.145,2021/08/20 18:32:38
machine02,29.25,979.715,59.681,2021/08/20 18:32:40
machine01,30.69,980.002,54.322,2021/08/20 18:32:41
machine03,30.14,979.922,57.156,2021/08/20 18:32:43
machine02,29.29,979.722,59.604,2021/08/20 18:32:45
machine01,30.68,980.01,54.321,2021/08/20 18:32:46
machine03,30.13,979.931,57.203,2021/08/20 18:32:48
machine02,29.29,979.713,59.604,2021/08/20 18:32:50
machine01,30.69,980.005,54.322,2021/08/20 18:32:51
machine03,30.12,979.94,57.249,2021/08/20 18:32:53
machine02,29.29,979.725,59.58,2021/08/20 18:32:55
machine01,30.68,980.001,54.333,2021/08/20 18:32:56
machine03,30.13,979.94,57.262,2021/08/20 18:32:58
machine02,29.29,979.698,59.568,2021/08/20 18:33:00
machine01,30.69,979.995,54.347,2021/08/20 18:33:01
machine03,30.12,979.934,57.214,2021/08/20 18:33:03
machine02,29.28,979.707,59.591,2021/08/20 18:33:05
machine01,30.69,980.005,54.347,2021/08/20 18:33:06
machine03,30.12,979.943,57.271,2021/08/20 18:33:08
machine02,29.29,979.715,59.557,2021/08/20 18:33:10
machine01,30.69,980.041,54.347,2021/08/20 18:33:11
machine03,30.12,979.956,57.284,2021/08/20 18:33:13
machine02,29.29,979.729,59.568,2021/08/20 18:33:15
machine01,30.69,980.004,54.347,2021/08/20 18:33:16
machine03,30.12,979.957,57.214,2021/08/20 18:33:18
machine02,29.31,979.719,59.523,2021/08/20 18:33:20
machine01,30.68,979.987,54.357,2021/08/20 18:33:21
machine03,30.13,979.929,57.202,2021/08/20 18:33:23
machine02,29.32,979.713,59.489,2021/08/20 18:33:25
machine01,30.68,980.007,54.369,2021/08/20 18:33:26
machine03,30.12,979.93,57.179,2021/08/20 18:33:28
machine02,29.3,979.682,59.534,2021/08/20 18:33:30
machine01,30.68,980.001,54.357,2021/08/20 18:33:31
machine03,30.12,979.952,57.202,2021/08/20 18:33:33
machine02,29.31,979.735,59.523,2021/08/20 18:33:35
machine01,30.68,980.003,54.369,2021/08/20 18:33:36
machine03,30.12,979.951,57.202,2021/08/20 18:33:38
machine02,29.3,979.718,59.533,2021/08/20 18:33:40
machine01,30.68,979.99,54.369,2021/08/20 18:33:41
machine03,30.12,979.94,57.237,2021/08/20 18:33:43
machine02,29.3,979.733,59.534,2021/08/20 18:33:45
machine01,30.68,980.007,54.369,2021/08/20 18:33:46
machine03,30.12,979.943,57.236,2021/08/20 18:33:48
machine02,29.29,979.713,59.568,2021/08/20 18:33:50
machine01,30.68,979.992,54.369,2021/08/20 18:33:51
machine03,30.11,979.945,57.271,2021/08/20 18:33:53
machine02,29.28,979.739,59.603,2021/08/20 18:33:55
machine01,30.68,980.014,54.369,2021/08/20 18:33:56
machine03,30.12,979.939,57.295,2021/08/20 18:33:58
machine02,29.29,979.73,59.568,2021/08/20 18:34:00
machine01,30.69,980.013,54.382,2021/08/20 18:34:01
machine03,30.11,979.973,57.247,2021/08/20 18:34:03
machine02,29.3,979.737,59.546,2021/08/20 18:34:05
machine01,30.68,979.992,54.381,2021/08/20 18:34:06
machine03,30.11,979.948,57.282,2021/08/20 18:34:08
machine02,29.32,979.732,59.478,2021/08/20 18:34:10
machine01,30.69,980.027,54.382,2021/08/20 18:34:11
machine03,30.12,979.941,57.248,2021/08/20 18:34:13
machine02,29.31,979.72,59.476,2021/08/20 18:34:15
machine01,30.68,980.032,54.381,2021/08/20 18:34:16
machine03,30.11,979.979,57.282,2021/08/20 18:34:18
machine02,29.3,979.75,59.498,2021/08/20 18:34:20
machine01,30.68,980.015,54.381,2021/08/20 18:34:21
machine03,30.11,979.969,57.282,2021/08/20 18:34:23
machine02,29.29,979.731,59.533,2021/08/20 18:34:25
machine01,30.68,980.005,54.381,2021/08/20 18:34:26
machine03,30.11,979.958,57.294,2021/08/20 18:34:28
machine02,29.3,979.745,59.511,2021/08/20 18:34:30
machine01,30.68,979.999,54.393,2021/08/20 18:34:31
machine03,30.12,979.985,57.283,2021/08/20 18:34:33
machine02,29.31,979.736,59.488,2021/08/20 18:34:35
machine01,30.68,979.989,54.393,2021/08/20 18:34:36
machine03,30.11,979.999,57.317,2021/08/20 18:34:38
machine02,29.31,979.729,59.512,2021/08/20 18:34:40
machine01,30.68,980.015,54.393,2021/08/20 18:34:41
machine03,30.11,979.977,57.282,2021/08/20 18:34:43
machine02,29.32,979.737,59.454,2021/08/20 18:34:45
machine01,30.68,980.001,54.393,2021/08/20 18:34:46
machine03,30.11,979.98,57.224,2021/08/20 18:34:48
machine02,29.3,979.733,59.499,2021/08/20 18:34:50
machine01,30.68,979.997,54.405,2021/08/20 18:34:51
machine03,30.11,979.97,57.235,2021/08/20 18:34:53
machine02,29.3,979.727,59.533,2021/08/20 18:34:55
machine01,30.68,980.014,54.393,2021/08/20 18:34:56
machine03,30.11,979.979,57.294,2021/08/20 18:34:58
machine02,29.31,979.738,59.5,2021/08/20 18:35:00
machine01,30.68,980.012,54.405,2021/08/20 18:35:01
machine03,30.11,979.987,57.235,2021/08/20 18:35:03
machine02,29.3,979.737,59.534,2021/08/20 18:35:05
machine01,30.68,979.978,54.417,2021/08/20 18:35:06
machine03,30.11,979.951,57.224,2021/08/20 18:35:08
machine02,29.29,979.743,59.545,2021/08/20 18:35:10
machine01,30.68,980.014,54.393,2021/08/20 18:35:11
machine03,30.11,979.936,57.259,2021/08/20 18:35:13
machine02,29.3,979.738,59.534,2021/08/20 18:35:15
machine01,30.69,980.019,54.406,2021/08/20 18:35:16
machine03,30.11,979.93,57.271,2021/08/20 18:35:18
machine02,29.31,979.734,59.477,2021/08/20 18:35:20
machine01,30.69,980.03,54.394,2021/08/20 18:35:21
machine03,30.11,979.975,57.271,2021/08/20 18:35:23
machine02,29.33,979.737,59.431,2021/08/20 18:35:25
machine01,30.68,980.01,54.393,2021/08/20 18:35:26
